k,statistic,draw,value
3,hits,1262,1
3,hits,1263,1
3,hits,1264,3
3,hits,1265,1
3,hits,1266,6
3,hits,1267,7
3,hits,1268,6
3,hits,1269,2
3,hits,1270,6
3,hits,1271,3
3,hits,1272,6
3,hits,1273,3
3,hits,1274,0
3,hits,1275,3
3,hits,1276,2
3,hits,1277,7
3,hits,1278,3
3,hits,1279,3
3,hits,1280,0
3,hits,1281,1
3,hits,1282,5
3,hits,1283,8
3,hits,1284,5
3,hits,1285,2
3,hits,1286,5
3,hits,1287,1
3,hits,1288,5
3,hits,1289,3
3,hits,1290,3
3,hits,1291,5
3,hits,1292,6
3,hits,1293,2
3,hits,1294,7
3,hits,1295,2
3,hits,1296,3
3,hits,1297,3
3,hits,1298,5
3,hits,1299,5
3,hits,1300,2
3,hits,1301,3
3,hits,1302,3
3,hits,1303,3
3,hits,1304,0
3,hits,1305,1
3,hits,1306,1
3,hits,1307,1
3,hits,1308,2
3,hits,1309,6
3,hits,1310,4
3,hits,1311,3
3,hits,1312,6
3,hits,1313,4
3,hits,1314,9
3,hits,1315,3
3,hits,1316,0
3,hits,1317,1
3,hits,1318,4
3,hits,1319,5
3,hits,1320,4
3,hits,1321,5
3,hits,1322,11
3,hits,1323,4
3,hits,1324,1
3,hits,1325,1
3,hits,1326,6
3,hits,1327,5
3,hits,1328,3
3,hits,1329,3
3,hits,1330,6
3,hits,1331,1
3,hits,1332,3
3,hits,1333,4
3,hits,1334,5
3,hits,1335,2
3,hits,1336,3
3,hits,1337,1
3,hits,1338,5
3,hits,1339,3
3,hits,1340,4
3,hits,1341,4
3,hits,1342,0
3,hits,1343,3
3,hits,1344,6
3,hits,1345,2
3,hits,1346,1
3,hits,1347,6
3,hits,1348,1
3,hits,1349,3
3,hits,1350,10
3,hits,1351,9
3,hits,1352,3
3,hits,1353,3
3,hits,1354,4
3,hits,1355,0
3,hits,1356,4
3,hits,1357,2
3,hits,1358,1
3,hits,1359,6
3,hits,1360,6
3,hits,1361,4
3,hits,1362,6
3,hits,1363,2
3,hits,1364,8
3,hits,1365,1
3,hits,1366,3
3,hits,1367,2
3,hits,1368,1
3,hits,1369,5
3,hits,1370,2
3,hits,1371,4
3,hits,1372,3
3,hits,1373,1
3,hits,1374,2
3,hits,1375,5
3,hits,1376,1
3,hits,1377,5
3,hits,1378,1
3,hits,1379,0
3,hits,1380,3
3,hits,1381,8
3,hits,1382,0
3,hits,1383,3
3,hits,1384,1
3,hits,1385,4
3,hits,1386,3
3,hits,1387,1
3,hits,1388,4
3,hits,1389,3
3,hits,1390,4
3,hits,1391,5
3,hits,1392,3
3,hits,1393,5
3,hits,1394,2
3,hits,1395,2
3,hits,1396,8
3,hits,1397,5
3,hits,1398,3
3,hits,1399,2
3,hits,1400,6
3,hits,1401,2
3,hits,1402,6
3,hits,1403,2
3,hits,1404,3
3,hits,1405,3
3,hits,1406,4
3,hits,1407,5
3,hits,1408,5
3,hits,1409,3
3,hits,1410,2
3,hits,1411,5
3,hits,1412,2
3,hits,1413,1
3,hits,1414,4
3,hits,1415,5
3,hits,1416,1
3,hits,1417,5
3,hits,1418,2
3,hits,1419,5
3,hits,1420,9
3,hits,1421,8
3,hits,1422,5
3,hits,1423,5
3,hits,1424,2
3,hits,1425,4
3,hits,1426,4
3,hits,1427,5
3,hits,1428,1
3,hits,1429,5
3,hits,1430,7
3,hits,1431,1
3,hits,1432,1
3,hits,1433,4
3,hits,1434,2
3,hits,1435,2
3,hits,1436,13
3,hits,1437,5
3,hits,1438,4
3,hits,1439,6
3,hits,1440,2
3,hits,1441,2
3,hits,1442,5
3,hits,1443,3
3,hits,1444,6
3,hits,1445,1
3,hits,1446,7
3,hits,1447,2
3,hits,1448,6
3,hits,1449,3
3,hits,1450,7
3,hits,1451,4
3,hits,1452,2
3,hits,1453,3
3,hits,1454,1
3,hits,1455,4
3,hits,1456,12
3,hits,1457,3
3,hits,1458,8
3,hits,1459,8
3,hits,1460,0
3,hits,1461,7
3,hits,1462,2
3,hits,1463,5
3,hits,1464,4
3,hits,1465,2
3,hits,1466,5
3,hits,1467,4
3,hits,1468,0
3,hits,1469,2
3,hits,1470,2
3,hits,1471,1
3,hits,1472,4
3,hits,1473,0
3,hits,1474,7
3,hits,1475,6
3,hits,1476,3
3,hits,1477,4
3,hits,1478,2
3,hits,1479,2
3,hits,1480,9
3,hits,1481,8
3,hits,1482,7
3,hits,1483,5
3,hits,1484,6
3,hits,1485,3
3,hits,1486,1
3,hits,1487,1
3,hits,1488,5
3,hits,1489,1
3,hits,1490,1
3,hits,1491,6
3,hits,1492,4
3,hits,1493,3
3,hits,1494,1
3,hits,1495,3
3,hits,1496,1
3,hits,1497,0
3,hits,1498,3
3,hits,1499,6
3,hits,1500,1
3,hits,1501,2
3,hits,1502,1
3,hits,1503,3
3,hits,1504,3
3,hits,1505,4
3,hits,1506,0
3,hits,1507,3
3,hits,1508,6
3,hits,1509,2
3,hits,1510,3
3,hits,1511,2
3,hits,1512,4
3,hits,1513,7
3,hits,1514,4
3,hits,1515,0
3,hits,1516,1
3,hits,1517,1
3,hits,1518,6
3,hits,1519,0
3,hits,1520,2
3,hits,1521,2
3,hits,1522,3
3,hits,1523,5
3,hits,1524,2
3,hits,1525,6
3,hits,1526,6
3,hits,1527,0
3,hits,1528,2
3,hits,1529,7
3,hits,1530,3
3,hits,1531,4
3,hits,1532,1
3,hits,1533,6
3,hits,1534,7
3,hits,1535,7
3,hits,1536,5
3,hits,1537,3
3,hits,1538,6
3,hits,1539,4
3,hits,1540,2
3,hits,1541,4
3,hits,1542,3
3,hits,1543,0
3,hits,1544,1
3,hits,1545,1
3,hits,1546,5
3,hits,1547,2
3,hits,1548,4
3,hits,1549,3
3,hits,1550,5
3,hits,1551,2
3,hits,1552,2
3,hits,1553,2
3,hits,1554,4
3,hits,1555,4
3,hits,1556,6
3,hits,1557,2
3,hits,1558,4
3,hits,1559,2
3,hits,1560,3
3,hits,1561,1
3,hits,1562,4
3,hits,1563,3
3,hits,1564,3
3,hits,1565,3
3,hits,1566,5
3,hits,1567,3
3,hits,1568,1
3,hits,1569,1
3,hits,1570,3
3,hits,1571,4
3,hits,1572,5
3,hits,1573,3
3,hits,1574,3
3,hits,1575,4
3,hits,1576,7
3,hits,1577,4
3,hits,1578,1
3,hits,1579,5
3,hits,1580,3
3,hits,1581,5
3,hits,1582,6
3,hits,1583,1
3,hits,1584,2
3,hits,1585,1
3,hits,1586,2
3,hits,1587,0
3,hits,1588,4
3,hits,1589,4
3,hits,1590,1
3,hits,1591,10
3,hits,1592,4
3,hits,1593,3
3,hits,1594,3
3,hits,1595,7
3,hits,1596,1
3,hits,1597,3
3,hits,1598,3
3,hits,1599,4
3,hits,1600,2
3,hits,1601,6
3,hits,1602,5
3,hits,1603,3
3,hits,1604,3
3,hits,1605,1
3,hits,1606,1
3,hits,1607,3
3,hits,1608,4
3,hits,1609,8
3,hits,1610,3
3,hits,1611,5
3,hits,1612,6
3,hits,1613,5
3,hits,1614,2
3,hits,1615,6
3,hits,1616,1
3,hits,1617,4
3,hits,1618,6
3,hits,1619,2
3,hits,1620,6
3,hits,1621,4
3,hits,1622,4
3,hits,1623,1
3,hits,1624,4
3,hits,1625,2
3,hits,1626,9
3,hits,1627,3
3,hits,1628,9
3,hits,1629,3
3,hits,1630,0
3,hits,1631,3
3,hits,1632,1
3,hits,1633,3
3,hits,1634,7
3,hits,1635,4
3,hits,1636,5
3,hits,1637,4
3,hits,1638,4
3,hits,1639,3
3,hits,1640,1
3,hits,1641,7
3,hits,1642,3
3,hits,1643,8
3,hits,1644,3
3,hits,1645,0
3,hits,1646,3
3,hits,1647,4
3,hits,1648,8
3,hits,1649,4
3,hits,1650,4
3,hits,1651,8
3,hits,1652,2
3,hits,1653,1
3,hits,1654,5
3,hits,1655,4
3,hits,1656,5
3,hits,1657,6
3,hits,1658,4
3,hits,1659,4
3,hits,1660,5
3,hits,1661,6
3,hits,1662,2
3,hits,1663,2
3,hits,1664,7
3,hits,1665,3
3,hits,1666,2
3,hits,1667,3
3,hits,1668,6
3,hits,1669,5
3,hits,1670,3
3,hits,1671,4
3,hits,1672,1
3,hits,1673,5
3,hits,1674,4
3,hits,1675,2
3,hits,1676,9
3,hits,1677,3
3,hits,1678,2
3,hits,1679,6
3,hits,1680,3
3,hits,1681,3
3,hits,1682,3
3,hits,1683,6
3,hits,1684,5
3,hits,1685,8
3,hits,1686,3
3,hits,1687,8
3,hits,1688,0
3,hits,1689,5
3,hits,1690,5
3,hits,1691,4
3,hits,1692,6
3,hits,1693,13
3,hits,1694,11
3,hits,1695,1
3,hits,1696,3
3,hits,1697,6
3,hits,1698,1
3,hits,1699,2
3,hits,1700,5
3,hits,1701,3
3,hits,1702,6
3,hits,1703,2
3,hits,1704,7
3,hits,1705,4
3,hits,1706,2
3,hits,1707,2
3,hits,1708,4
3,hits,1709,1
3,hits,1710,3
3,hits,1711,7
3,hits,1712,2
3,hits,1713,4
3,hits,1714,2
3,hits,1715,5
3,hits,1716,8
3,hits,1717,10
3,hits,1718,3
3,hits,1719,3
3,hits,1720,2
3,hits,1721,3
3,hits,1722,2
3,hits,1723,5
3,hits,1724,3
3,hits,1725,4
3,hits,1726,2
3,hits,1727,6
3,hits,1728,2
3,hits,1729,5
3,hits,1730,2
3,hits,1731,1
3,hits,1732,2
3,hits,1733,3
3,hits,1734,5
3,hits,1735,2
3,hits,1736,5
3,hits,1737,2
3,hits,1738,3
3,hits,1739,1
3,hits,1740,7
3,hits,1741,4
3,hits,1742,3
3,hits,1743,6
3,hits,1744,2
3,hits,1745,4
3,hits,1746,2
3,hits,1747,6
3,hits,1748,2
3,hits,1749,3
3,hits,1750,7
3,hits,1751,4
3,hits,1752,5
3,hits,1753,8
3,hits,1754,3
3,hits,1755,13
3,hits,1756,10
3,hits,1757,2
3,hits,1758,4
3,hits,1759,0
3,hits,1760,3
3,hits,1761,0
3,hits,1762,5
3,hits,1763,8
3,hits,1764,3
3,hits,1765,3
3,hits,1766,2
3,hits,1767,9
3,hits,1768,3
3,hits,1769,12
3,hits,1770,8
3,hits,1771,3
3,hits,1772,5
3,hits,1773,3
3,hits,1774,4
3,hits,1775,4
3,hits,1776,8
3,hits,1777,2
3,hits,1778,4
3,hits,1779,5
3,hits,1780,5
3,hits,1781,4
3,hits,1782,2
3,hits,1783,5
3,hits,1784,2
3,hits,1785,6
3,hits,1786,3
3,hits,1787,1
3,hits,1788,2
3,hits,1789,2
3,hits,1790,3
3,hits,1791,3
3,hits,1792,3
3,hits,1793,2
3,hits,1794,2
3,hits,1795,2
3,hits,1796,7
3,hits,1797,8
3,hits,1798,3
3,hits,1799,2
3,hits,1800,4
3,hits,1801,3
3,hits,1802,4
3,hits,1803,5
3,hits,1804,0
3,hits,1805,3
3,hits,1806,3
3,hits,1807,7
3,hits,1808,3
3,hits,1809,1
3,hits,1810,0
3,hits,1811,8
3,hits,1812,4
3,hits,1813,4
3,hits,1814,0
3,hits,1815,1
3,hits,1816,2
3,hits,1817,3
3,hits,1818,3
3,hits,1819,6
3,hits,1820,4
3,hits,1821,4
3,hits,1822,6
3,hits,1823,6
3,hits,1824,6
3,hits,1825,3
3,hits,1826,4
3,hits,1827,3
3,hits,1828,2
3,hits,1829,4
3,hits,1830,3
3,hits,1831,1
3,hits,1832,2
3,hits,1833,1
3,hits,1834,2
3,hits,1835,5
3,hits,1836,9
3,hits,1837,2
3,hits,1838,2
3,hits,1839,6
3,hits,1840,3
3,hits,1841,4
3,hits,1842,7
3,hits,1843,2
3,hits,1844,3
3,hits,1845,3
3,hits,1846,5
3,hits,1847,9
3,hits,1848,3
3,hits,1849,5
3,hits,1850,3
3,hits,1851,2
3,hits,1852,7
3,hits,1853,0
3,hits,1854,0
3,hits,1855,3
3,hits,1856,0
3,hits,1857,6
3,hits,1858,3
3,hits,1859,3
3,hits,1860,3
3,hits,1861,5
3,hits,1862,10
3,hits,1863,2
3,hits,1864,5
3,hits,1865,5
3,hits,1866,7
3,hits,1867,4
3,hits,1868,2
3,hits,1869,5
3,hits,1870,0
3,hits,1871,2
3,hits,1872,7
3,hits,1873,6
3,hits,1874,7
3,hits,1875,7
3,hits,1876,4
3,hits,1877,5
3,hits,1878,4
3,hits,1879,3
3,hits,1880,0
3,hits,1881,1
3,hits,1882,1
3,hits,1883,5
3,hits,1884,4
3,hits,1885,5
3,hits,1886,2
3,hits,1887,5
3,hits,1888,5
3,hits,1889,4
3,hits,1890,2
3,hits,1891,0
3,hits,1892,4
3,hits,1893,7
3,hits,1894,4
3,hits,1895,3
3,hits,1896,4
3,hits,1897,7
3,hits,1898,4
3,hits,1899,4
3,hits,1900,11
3,hits,1901,2
3,hits,1902,4
3,hits,1903,5
3,hits,1904,5
3,hits,1905,3
3,hits,1906,7
3,hits,1907,5
3,hits,1908,1
3,hits,1909,4
3,hits,1910,3
3,hits,1911,2
3,hits,1912,7
3,hits,1913,9
3,hits,1914,4
3,hits,1915,1
3,hits,1916,8
3,hits,1917,6
3,hits,1918,3
3,hits,1919,4
3,hits,1920,5
3,hits,1921,2
3,hits,1922,3
3,hits,1923,3
3,hits,1924,3
3,hits,1925,5
3,hits,1926,3
3,hits,1927,4
3,hits,1928,2
3,hits,1929,6
3,hits,1930,2
3,hits,1931,2
3,hits,1932,2
3,hits,1933,6
3,hits,1934,11
3,hits,1935,5
3,hits,1936,5
3,hits,1937,2
3,hits,1938,4
3,hits,1939,6
3,hits,1940,2
3,hits,1941,5
3,hits,1942,0
3,hits,1943,5
3,hits,1944,7
3,hits,1945,4
3,hits,1946,3
3,hits,1947,0
3,hits,1948,5
3,hits,1949,0
3,hits,1950,4
3,hits,1951,1
3,hits,1952,4
3,hits,1953,4
3,hits,1954,2
3,hits,1955,5
3,hits,1956,5
3,hits,1957,6
3,hits,1958,5
3,hits,1959,6
3,hits,1960,7
3,hits,1961,5
3,hits,1962,2
3,hits,1963,5
3,hits,1964,3
3,hits,1965,4
3,hits,1966,6
3,hits,1967,2
3,hits,1968,3
3,hits,1969,3
3,hits,1970,5
3,hits,1971,5
3,hits,1972,1
3,hits,1973,6
3,hits,1974,6
3,hits,1975,5
3,hits,1976,6
3,hits,1977,2
3,hits,1978,5
3,hits,1979,5
3,hits,1980,3
3,hits,1981,3
3,hits,1982,4
3,hits,1983,0
3,hits,1984,4
3,hits,1985,5
3,hits,1986,2
3,hits,1987,1
3,hits,1988,2
3,hits,1989,3
3,hits,1990,2
3,hits,1991,4
3,hits,1992,3
3,hits,1993,0
3,hits,1994,5
3,hits,1995,3
3,hits,1996,1
3,hits,1997,7
3,hits,1998,3
3,hits,1999,2
4,median,0,0.0
4,median,1,0.0
4,median,2,0.0
4,median,3,0.0
4,median,4,0.0
4,median,5,0.0
4,median,6,0.0
4,median,7,0.0
4,median,8,0.0
4,median,9,0.0
4,median,10,0.0
4,median,11,0.0
4,median,12,0.0
4,median,13,0.0
4,median,14,0.0
4,median,15,0.0
4,median,16,0.0
4,median,17,0.0
4,median,18,0.0
4,median,19,0.0
4,median,20,0.0
4,median,21,0.0
4,median,22,0.0
4,median,23,0.0
4,median,24,0.0
4,median,25,0.0
4,median,26,0.0
4,median,27,0.0
4,median,28,0.0
4,median,29,0.0
4,median,30,0.0
4,median,31,0.0
4,median,32,0.0
4,median,33,0.0
4,median,34,0.0
4,median,35,0.0
4,median,36,0.0
4,median,37,0.0
4,median,38,0.0
4,median,39,0.0
4,median,40,0.0
4,median,41,0.0
4,median,42,0.0
4,median,43,0.0
4,median,44,0.0
4,median,45,0.0
4,median,46,0.0
4,median,47,0.0
4,median,48,0.0
4,median,49,0.0
4,median,50,0.0
4,median,51,0.0
4,median,52,0.0
4,median,53,0.0
4,median,54,0.0
4,median,55,0.0
4,median,56,0.0
4,median,57,0.0
4,median,58,0.0
4,median,59,0.0
4,median,60,0.0
4,median,61,0.0
4,median,62,0.0
4,median,63,0.0
4,median,64,0.0
4,median,65,0.0
4,median,66,0.0
4,median,67,0.0
4,median,68,0.0
4,median,69,0.0
4,median,70,0.0
4,median,71,0.0
4,median,72,0.0
4,median,73,0.0
4,median,74,0.0
4,median,75,0.0
4,median,76,0.0
4,median,77,0.0
4,median,78,0.0
4,median,79,0.0
4,median,80,0.0
4,median,81,0.0
4,median,82,0.0
4,median,83,0.0
4,median,84,0.0
4,median,85,0.0
4,median,86,0.0
4,median,87,0.0
4,median,88,0.0
4,median,89,0.0
4,median,90,0.0
4,median,91,0.0
4,median,92,0.0
4,median,93,0.0
4,median,94,0.0
4,median,95,0.0
4,median,96,0.0
4,median,97,0.0
4,median,98,0.0
4,median,99,0.0
4,median,100,0.0
4,median,101,0.0
4,median,102,0.0
4,median,103,0.0
4,median,104,0.0
4,median,105,0.0
4,median,106,0.0
4,median,107,0.0
4,median,108,0.0
4,median,109,0.0
4,median,110,0.0
4,median,111,0.0
4,median,112,0.0
4,median,113,0.0
4,median,114,0.0
4,median,115,0.0
4,median,116,0.0
4,median,117,0.0
4,median,118,0.0
4,median,119,0.0
4,median,120,0.0
4,median,121,0.0
4,median,122,0.0
4,median,123,0.0
4,median,124,0.0
4,median,125,0.0
4,median,126,0.0
4,median,127,0.0
4,median,128,0.0
4,median,129,0.0
4,median,130,0.0
4,median,131,0.0
4,median,132,0.0
4,median,133,0.0
4,median,134,0.0
4,median,135,0.0
4,median,136,0.0
4,median,137,0.0
4,median,138,0.0
4,median,139,0.0
4,median,140,0.0
4,median,141,0.0
4,median,142,0.0
4,median,143,0.0
4,median,144,0.0
4,median,145,0.0
4,median,146,0.0
4,median,147,0.0
4,median,148,0.0
4,median,149,0.0
4,median,150,0.0
4,median,151,0.0
4,median,152,0.0
4,median,153,0.0
4,median,154,0.0
4,median,155,0.0
4,median,156,0.0
4,median,157,0.0
4,median,158,0.0
4,median,159,0.0
4,median,160,0.0
4,median,161,0.0
4,median,162,0.0
4,median,163,0.0
4,median,164,0.0
4,median,165,0.0
4,median,166,0.0
4,median,167,0.0
4,median,168,0.0
4,median,169,0.0
4,median,170,0.0
4,median,171,0.0
4,median,172,0.0
4,median,173,0.0
4,median,174,0.0
4,median,175,0.0
4,median,176,0.0
4,median,177,0.0
4,median,178,0.0
4,median,179,0.0
4,median,180,0.0
4,median,181,0.0
4,median,182,0.0
4,median,183,0.0
4,median,184,0.0
4,median,185,0.0
4,median,186,0.0
4,median,187,0.0
4,median,188,0.0
4,median,189,0.0
4,median,190,0.0
4,median,191,0.0
4,median,192,0.0
4,median,193,0.0
4,median,194,0.0
4,median,195,0.0
4,median,196,0.0
4,median,197,0.0
4,median,198,0.0
4,median,199,0.0
4,median,200,0.0
4,median,201,0.0
4,median,202,0.0
4,median,203,0.0
4,median,204,0.0
4,median,205,0.0
4,median,206,0.0
4,median,207,0.0
4,median,208,0.0
4,median,209,0.0
4,median,210,0.0
4,median,211,0.0
4,median,212,0.0
4,median,213,0.0
4,median,214,0.0
4,median,215,0.0
4,median,216,0.0
4,median,217,0.0
4,median,218,0.0
4,median,219,0.0
4,median,220,0.0
4,median,221,0.0
4,median,222,0.0
4,median,223,0.0
4,median,224,0.0
4,median,225,0.0
4,median,226,0.0
4,median,227,0.0
4,median,228,0.0
4,median,229,0.0
4,median,230,0.0
4,median,231,0.0
4,median,232,0.0
4,median,233,0.0
4,median,234,0.0
4,median,235,0.0
4,median,236,0.0
4,median,237,0.0
4,median,238,0.0
4,median,239,0.0
4,median,240,0.0
4,median,241,0.0
4,median,242,0.0
4,median,243,0.0
4,median,244,0.0
4,median,245,0.0
4,median,246,0.0
4,median,247,0.0
4,median,248,0.0
4,median,249,0.0
4,median,250,0.0
4,median,251,0.0
4,median,252,0.0
4,median,253,0.0
4,median,254,0.0
4,median,255,0.0
4,median,256,0.0
4,median,257,0.0
4,median,258,0.0
4,median,259,0.0
4,median,260,0.0
4,median,261,0.0
4,median,262,0.0
4,median,263,0.0
4,median,264,0.0
4,median,265,0.0
4,median,266,0.0
4,median,267,0.0
4,median,268,0.0
4,median,269,0.0
4,median,270,0.0
4,median,271,0.0
4,median,272,0.0
4,median,273,0.0
4,median,274,0.0
4,median,275,0.0
4,median,276,0.0
4,median,277,0.0
4,median,278,0.0
4,median,279,0.0
4,median,280,0.0
4,median,281,0.0
4,median,282,0.0
4,median,283,0.0
4,median,284,0.0
4,median,285,0.0
4,median,286,0.0
4,median,287,0.0
4,median,288,0.0
4,median,289,0.0
4,median,290,0.0
4,median,291,0.0
4,median,292,0.0
4,median,293,0.0
4,median,294,0.0
4,median,295,0.0
4,median,296,0.0
4,median,297,0.0
4,median,298,0.0
4,median,299,0.0
4,median,300,0.0
4,median,301,0.0
4,median,302,0.0
4,median,303,0.0
4,median,304,0.0
4,median,305,0.0
4,median,306,0.0
4,median,307,0.0
4,median,308,0.0
4,median,309,0.0
4,median,310,0.0
4,median,311,0.0
4,median,312,0.0
4,median,313,0.0
4,median,314,0.0
4,median,315,0.0
4,median,316,0.0
4,median,317,0.0
4,median,318,0.0
4,median,319,0.0
4,median,320,0.0
4,median,321,0.0
4,median,322,0.0
4,median,323,0.0
4,median,324,0.0
4,median,325,0.0
4,median,326,0.0
4,median,327,0.0
4,median,328,0.0
4,median,329,0.0
4,median,330,0.0
4,median,331,0.0
4,median,332,0.0
4,median,333,0.0
4,median,334,0.0
4,median,335,0.0
4,median,336,0.0
4,median,337,0.0
4,median,338,0.0
4,median,339,0.0
4,median,340,0.0
4,median,341,0.0
4,median,342,0.0
4,median,343,0.0
4,median,344,0.0
4,median,345,0.0
4,median,346,0.0
4,median,347,0.0
4,median,348,0.0
4,median,349,0.0
4,median,350,0.0
4,median,351,0.0
4,median,352,0.0
4,median,353,0.0
4,median,354,0.0
4,median,355,0.0
4,median,356,0.0
4,median,357,0.0
4,median,358,0.0
4,median,359,0.0
4,median,360,0.0
4,median,361,0.0
4,median,362,0.0
4,median,363,0.0
4,median,364,0.0
4,median,365,0.0
4,median,366,0.0
4,median,367,0.0
4,median,368,0.0
4,median,369,0.0
4,median,370,0.0
4,median,371,0.0
4,median,372,0.0
4,median,373,0.0
4,median,374,0.0
4,median,375,0.0
4,median,376,0.0
4,median,377,0.0
4,median,378,0.0
4,median,379,0.0
4,median,380,0.0
4,median,381,0.0
4,median,382,0.0
4,median,383,0.0
4,median,384,0.0
4,median,385,0.0
4,median,386,0.0
4,median,387,0.0
4,median,388,0.0
4,median,389,0.0
4,median,390,0.0
4,median,391,0.0
4,median,392,0.0
4,median,393,0.0
4,median,394,0.0
4,median,395,0.0
4,median,396,0.0
4,median,397,0.0
4,median,398,0.0
4,median,399,0.0
4,median,400,0.0
4,median,401,0.0
4,median,402,0.0
4,median,403,0.0
4,median,404,0.0
4,median,405,0.0
4,median,406,0.0
4,median,407,0.0
4,median,408,0.0
4,median,409,0.0
4,median,410,0.0
4,median,411,0.0
4,median,412,0.0
4,median,413,0.0
4,median,414,0.0
4,median,415,0.0
4,median,416,0.0
4,median,417,0.0
4,median,418,0.0
4,median,419,0.0
4,median,420,0.0
4,median,421,0.0
4,median,422,0.0
4,median,423,0.0
4,median,424,0.0
4,median,425,0.0
4,median,426,0.0
4,median,427,0.0
4,median,428,0.0
4,median,429,0.0
4,median,430,0.0
4,median,431,0.0
4,median,432,0.0
4,median,433,0.0
4,median,434,0.0
4,median,435,0.0
4,median,436,0.0
4,median,437,0.0
4,median,438,0.0
4,median,439,0.0
4,median,440,0.0
4,median,441,0.0
4,median,442,0.0
4,median,443,0.0
4,median,444,0.0
4,median,445,0.0
4,median,446,0.0
4,median,447,0.0
4,median,448,0.0
4,median,449,0.0
4,median,450,0.0
4,median,451,0.0
4,median,452,0.0
4,median,453,0.0
4,median,454,0.0
4,median,455,0.0
4,median,456,0.0
4,median,457,0.0
4,median,458,0.0
4,median,459,0.0
4,median,460,0.0
4,median,461,0.0
4,median,462,0.0
4,median,463,0.0
4,median,464,0.0
4,median,465,0.0
4,median,466,0.0
4,median,467,0.0
4,median,468,0.0
4,median,469,0.0
4,median,470,0.0
4,median,471,0.0
4,median,472,0.0
4,median,473,0.0
4,median,474,0.0
4,median,475,0.0
4,median,476,0.0
4,median,477,0.0
4,median,478,0.0
4,median,479,0.0
4,median,480,0.0
4,median,481,0.0
4,median,482,0.0
4,median,483,0.0
4,median,484,0.0
4,median,485,0.0
4,median,486,0.0
4,median,487,0.0
4,median,488,0.0
4,median,489,0.0
4,median,490,0.0
4,median,491,0.0
4,median,492,0.0
4,median,493,0.0
4,median,494,0.0
4,median,495,0.0
4,median,496,0.0
4,median,497,0.0
4,median,498,0.0
4,median,499,0.0
4,median,500,0.0
4,median,501,0.0
4,median,502,0.0
4,median,503,0.0
4,median,504,0.0
4,median,505,0.0
4,median,506,0.0
4,median,507,0.0
4,median,508,0.0
4,median,509,0.0
4,median,510,0.0
4,median,511,0.0
4,median,512,0.0
4,median,513,0.0
4,median,514,0.0
4,median,515,0.0
4,median,516,0.0
4,median,517,0.0
4,median,518,0.0
4,median,519,0.0
4,median,520,0.0
4,median,521,0.0
4,median,522,0.0
4,median,523,0.0
4,median,524,0.0
4,median,525,0.0
4,median,526,0.0
4,median,527,0.0
4,median,528,0.0
4,median,529,0.0
4,median,530,0.0
4,median,531,0.0
4,median,532,0.0
4,median,533,0.0
4,median,534,0.0
4,median,535,0.0
4,median,536,0.0
4,median,537,0.0
4,median,538,0.0
4,median,539,0.0
4,median,540,0.0
4,median,541,0.0
4,median,542,0.0
4,median,543,0.0
4,median,544,0.0
4,median,545,0.0
4,median,546,0.0
4,median,547,0.0
4,median,548,0.0
4,median,549,0.0
4,median,550,0.0
4,median,551,0.0
4,median,552,0.0
4,median,553,0.0
4,median,554,0.0
4,median,555,0.0
4,median,556,0.0
4,median,557,0.0
4,median,558,0.0
4,median,559,0.0
4,median,560,0.0
4,median,561,0.0
4,median,562,0.0
4,median,563,0.0
4,median,564,0.0
4,median,565,0.0
4,median,566,0.0
4,median,567,0.0
4,median,568,0.0
4,median,569,0.0
4,median,570,0.0
4,median,571,0.0
4,median,572,0.0
4,median,573,0.0
4,median,574,0.0
4,median,575,0.0
4,median,576,0.0
4,median,577,0.0
4,median,578,0.0
4,median,579,0.0
4,median,580,0.0
4,median,581,0.0
4,median,582,0.0
4,median,583,0.0
4,median,584,0.0
4,median,585,0.0
4,median,586,0.0
4,median,587,0.0
4,median,588,0.0
4,median,589,0.0
4,median,590,0.0
4,median,591,0.0
4,median,592,0.0
4,median,593,0.0
4,median,594,0.0
4,median,595,0.0
4,median,596,0.0
4,median,597,0.0
4,median,598,0.0
4,median,599,0.0
4,median,600,0.0
4,median,601,0.0
4,median,602,0.0
4,median,603,0.0
4,median,604,0.0
4,median,605,0.0
4,median,606,0.0
4,median,607,0.0
4,median,608,0.0
4,median,609,0.0
4,median,610,0.0
4,median,611,0.0
4,median,612,0.0
4,median,613,0.0
4,median,614,0.0
4,median,615,0.0
4,median,616,0.0
4,median,617,0.0
4,median,618,0.0
4,median,619,0.0
4,median,620,0.0
4,median,621,0.0
4,median,622,0.0
4,median,623,0.0
4,median,624,0.0
4,median,625,0.0
4,median,626,0.0
4,median,627,0.0
4,median,628,0.0
4,median,629,0.0
4,median,630,0.0
4,median,631,0.0
4,median,632,0.0
4,median,633,0.0
4,median,634,0.0
4,median,635,0.0
4,median,636,0.0
4,median,637,0.0
4,median,638,0.0
4,median,639,0.0
4,median,640,0.0
